Date,Bangkok,Kanchanaburi,Kamphaeng Phet,Khon Kaen,Chanthaburi,Chachoengsao,Chonburi,Trang,Trat,Tak,Nakhon Pathom,Nakhon Phanom,Nakhon Ratchasima,Nakhon Si Thammarat,Nakhon Sawan,Nonthaburi,Narathiwat,Nan,Buriram,Pathum Thani,Prachuap Khiri Khan,Prachinburi,Phra Nakhon Si Ayutthaya,Phayao,Phichit,Phitsanulok,Phuket,Mukdahan,Yala,Rayong,Ratchaburi,Lopburi,Lampang,Lamphun,Sakon Nakhon,Songkhla,Satun,Samut Prakan,Samut Songkhram,Samut Sakhon,Saraburi,Sa Kaeo,Suphan Buri,Surat Thani,Sukhothai,Nong Khai,Udon Thani,Uttaradit,Uthai Thani,Ubon Ratchathani,Chiang Rai,Chiang Mai,Phetchabun,Loei,Mae Hong Son,Phrae
10/1/2019,33.83333333,0,0,0,0,0,0,0,0,0,26,0,0,0,0,30,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/2019,22.66666667,0,0,0,0,0,0,0,0,0,16,0,0,0,0,21,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/3/2019,21.91666667,0,0,0,0,0,0,0,0,0,13,0,0,0,0,22,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/4/2019,25.5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/2019,27.58333333,0,0,0,0,0,0,0,0,0,16,0,0,0,0,26,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/6/2019,24.66666667,0,0,0,0,0,0,0,0,0,18,0,0,0,0,22,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2019,20.25,0,0,0,0,0,0,0,0,0,19,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2019,19.16666667,0,0,0,0,0,0,0,0,0,18,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/9/2019,24.16666667,0,0,0,0,0,0,0,0,0,17,0,0,0,0,22,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/2019,33.5,0,0,0,0,0,0,0,0,0,23,0,0,0,0,28,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019,30.5,0,0,0,0,0,0,0,0,0,21,0,0,0,0,27,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019,25.83333333,0,0,0,0,0,0,0,0,0,18,0,0,0,0,24,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2019,22.16666667,0,0,0,0,0,0,0,0,0,26,0,0,0,0,21,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019,17,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2019,21.66666667,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/2019,19.83333333,0,0,0,0,0,0,0,0,0,18,0,0,0,0,19,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/17/2019,19.75,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/18/2019,21.08333333,0,0,0,0,0,0,0,0,0,19,0,0,0,0,22,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/19/2019,22.08333333,0,0,0,0,0,0,0,0,0,28,0,0,0,0,26,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/20/2019,23.33333333,0,0,0,0,0,0,0,0,0,28,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/21/2019,27.83333333,0,0,0,0,0,0,0,0,0,33,0,0,0,0,32,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2019,50.5,0,0,0,0,0,0,0,0,0,36,0,0,0,0,44,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8,0,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2019,28.58333333,0,0,0,0,0,0,0,0,0,28,0,0,0,0,29,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2019,23.33333333,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2019,26.25,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2019,24.83333333,0,0,0,0,0,0,0,0,0,25,0,0,0,0,26,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2019,16.83333333,0,0,0,0,0,0,0,0,0,27,0,0,0,0,18,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2019,21.08333333,0,0,0,0,0,0,0,0,0,20,0,0,0,0,18,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2019,23.5,0,0,0,0,0,0,0,0,0,22,0,0,0,0,17,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2019,21.83333333,0,0,0,0,0,0,0,0,0,22,0,0,0,0,20,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2019,24.5,0,0,0,0,0,0,0,0,0,30,0,0,0,0,24,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2019,15.33333333,0,0,0,0,0,0,0,0,0,16,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2019,21.91666667,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/3/2019,27.33333333,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/4/2019,29.83333333,0,0,0,0,0,0,0,0,0,21,0,0,0,0,26,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/2019,44.66666667,0,0,0,0,0,0,0,0,0,42,0,0,0,0,43,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2019,42.33333333,0,0,0,0,0,0,0,0,0,47,0,0,0,0,38,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2,0,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/2019,42.83333333,0,0,0,0,0,0,0,0,0,42,0,0,0,0,39,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4,0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/8/2019,39.25,0,0,0,0,0,0,0,0,0,43,0,0,0,0,38,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/9/2019,40.33333333,0,0,0,0,0,0,0,0,0,51,0,0,0,0,40,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8,0,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2019,41.41666667,0,0,0,0,0,0,0,0,0,48,0,0,0,0,42,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2019,49.83333333,0,0,0,0,0,0,0,0,0,49,0,0,0,0,50,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2019,49.25,0,0,0,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/13/2019,36.16666667,0,0,0,0,0,0,0,0,0,42,0,0,0,0,32,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019,23.66666667,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/15/2019,26.75,0,0,0,0,0,0,0,0,0,22,0,0,0,0,30,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/16/2019,36.5,0,0,0,0,0,0,0,0,0,40,0,0,0,0,34,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/17/2019,33.75,0,0,0,0,0,0,0,0,0,33,0,0,0,0,37,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/18/2019,32.66666667,0,0,0,0,0,0,0,0,0,31,0,0,0,0,32,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2019,31.91666667,0,0,0,0,0,0,0,0,0,40,0,0,0,0,33,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2019,21.33333333,0,0,0,0,0,0,0,0,0,32,0,0,0,0,18,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/21/2019,24.33333333,0,0,0,0,0,0,0,0,0,39,0,0,0,0,22,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,0,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/22/2019,26.58333333,0,0,0,0,0,0,0,0,0,41,0,0,0,0,24,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/2019,29.16666667,0,0,0,0,0,0,0,0,0,44,0,0,0,0,33,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8,0,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/2019,27.41666667,0,0,0,0,0,0,0,0,0,46,0,0,0,0,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/25/2019,30.08333333,0,0,0,0,0,0,0,0,0,41,0,0,0,0,38,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2019,22.5,0,0,0,0,0,0,0,0,0,34,0,0,0,0,26,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,0,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2019,25.41666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2019,17.58333333,0,0,0,0,0,0,0,0,0,27,0,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2019,19.33333333,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2019,21.16666667,0,0,0,0,0,0,0,0,0,32,0,0,0,0,22,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,0,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2019,21.83333333,0,0,0,0,0,0,0,0,0,32,0,0,0,0,25,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,0,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/2/2019,17.91666667,0,0,0,0,0,0,0,0,0,34,0,0,0,0,18,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2019,23.16666667,0,0,0,0,0,0,0,0,0,23,0,0,0,0,12,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2019,28.75,0,0,0,0,0,0,0,0,0,34,0,0,0,0,16,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2019,30.41666667,0,0,0,0,0,0,0,0,0,39,0,0,0,0,34,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2019,35.33333333,0,0,0,0,0,0,0,0,0,39,0,0,0,0,37,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2019,31.08333333,0,0,0,0,0,0,0,0,0,33,0,0,0,0,36,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/8/2019,42.25,0,0,0,0,0,0,0,0,0,42,0,0,0,0,20,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2019,42.08333333,0,0,0,0,0,0,0,0,0,47,0,0,0,0,22,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2019,47.41666667,0,0,0,0,0,0,0,0,0,55,0,0,0,0,54,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2019,57.16666667,0,0,0,0,0,0,0,0,0,72,0,0,0,0,70,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,48.5,0,0,0,0,0,0,0,0,0,72,0,0,0,0,52,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/13/2019,47.33333333,0,0,0,0,0,0,0,0,0,71,0,0,0,0,55,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8,0,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/14/2019,42.75,0,0,0,0,0,0,0,0,0,56,0,0,0,0,46,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/15/2019,43.83333333,0,0,0,0,0,0,0,0,0,53,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2019,39,0,0,0,0,0,0,0,0,0,55,0,0,0,0,41,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2019,36.25,0,0,0,0,0,0,0,0,0,62,0,0,0,0,42,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6,0,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2019,36.33333333,0,0,0,0,0,0,0,0,0,46,0,0,0,0,34,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4,0,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2019,39.25,0,0,0,0,0,0,0,0,0,37,0,0,0,0,38,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2019,39.08333333,0,0,0,0,0,0,0,0,0,40,0,0,0,0,39,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2019,37.08333333,0,0,0,0,0,0,0,0,0,42,0,0,0,0,39,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2019,31.91666667,0,0,0,0,0,0,0,0,0,35,0,0,0,0,30,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/23/2019,29.16666667,0,0,0,0,0,0,0,0,0,36,0,0,0,0,29,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2019,31.08333333,0,0,0,0,0,0,0,0,0,29,0,0,0,0,32,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,0,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2019,32.33333333,0,0,0,0,0,0,0,0,0,35,0,0,0,0,31,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2019,30,0,0,0,0,0,0,0,0,0,40,0,0,0,0,32,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2019,37,0,0,0,0,0,0,0,0,0,41,0,0,0,0,38,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2019,35.25,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/2019,39.58333333,0,0,0,0,0,0,0,0,0,37,0,0,0,0,40,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/2019,37.75,0,0,0,0,0,0,0,0,0,54,0,0,0,0,40,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8,0,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2019,37.91666667,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2020,20.66666667,0,0,0,0,0,0,0,0,0,34,0,0,0,0,24,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,0,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2020,25.58333333,0,0,0,0,0,0,0,0,0,27,0,0,0,0,28,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2020,29.83333333,0,0,0,0,0,0,0,0,0,38,0,0,0,0,30,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2020,36.58333333,0,0,0,0,0,0,0,0,0,51,0,0,0,0,36,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2,0,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2020,41.75,0,0,0,0,0,0,0,0,0,56,0,0,0,0,39,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,48.41666667,0,0,0,0,0,0,0,0,0,57,0,0,0,0,46,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2,0,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2020,52,0,0,0,0,0,0,0,0,0,53,0,0,0,0,51,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2020,55.66666667,0,0,0,0,0,0,0,0,0,55,0,0,0,0,52,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.6,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2020,56.58333333,0,0,0,0,0,0,0,0,0,74,0,0,0,0,60,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,84.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2020,84.66666667,0,0,0,0,0,0,0,0,0,77,0,0,0,0,77,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,101.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2020,46.91666667,0,0,0,0,0,0,0,0,0,70,0,0,0,0,50,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2020,37.25,0,0,0,0,0,0,0,0,0,41,0,0,0,0,42,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2020,35.66666667,0,0,0,0,0,0,0,0,0,32,0,0,0,0,38,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2020,35.33333333,0,0,0,0,0,0,0,0,0,29,0,0,0,0,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2020,37.33333333,0,0,0,0,0,0,0,0,0,33,0,0,0,0,40,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2020,40.75,0,0,0,0,0,0,0,0,0,36,0,0,0,0,41,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
